Date,USD Price,USD Open,USD High,USD Low,USD Vol.,USD Change %
12/30/1996,116.08,115.49,116.21,115.43,,0.72%
12/27/1996,115.25,114.91,116.25,114.75,,0.30%
12/26/1996,114.9,114.72,115.12,114.45,,0.26%
12/25/1996,114.6,114.48,114.7,114.35,,0.21%
12/24/1996,114.36,114.07,114.55,114.07,,0.27%
12/23/1996,114.05,114.24,114.46,113.88,,-0.18%
12/20/1996,114.25,114.07,114.44,114.04,,0.24%
12/19/1996,113.98,113.68,114.3,113.35,,0.28%
12/18/1996,113.66,113.85,113.89,113.29,,-0.17%
12/17/1996,113.85,113.84,114.28,113.46,,0.02%
12/16/1996,113.83,113.98,114.33,113.65,,-0.06%
12/13/1996,113.9,113.18,114.03,112.68,,0.66%
12/12/1996,113.15,112.91,113.61,112.35,,0.19%
12/11/1996,112.93,113.4,113.4,112.66,,-0.42%
12/10/1996,113.41,113.46,113.74,113,,-0.04%
12/9/1996,113.45,112.99,113.5,112.84,,0.52%
12/6/1996,112.86,112.29,113.03,111.77,,0.45%
12/5/1996,112.35,113.07,113.35,112.09,,-0.69%
12/4/1996,113.13,113.34,113.6,112.95,,-0.11%
12/3/1996,113.25,114.56,114.73,113.22,,-1.13%
12/2/1996,114.55,113.82,114.48,113.53,,0.61%
11/29/1996,113.85,113.7,113.97,113.32,,0.15%
11/28/1996,113.68,113.2,113.89,113.1,,0.42%
11/27/1996,113.2,112.4,113.46,112.27,,0.62%
11/26/1996,112.5,112.7,112.88,112.32,,-0.13%
11/25/1996,112.65,111.43,112.78,111.37,,1.11%
11/22/1996,111.41,111.31,111.71,111.07,,0.14%
11/21/1996,111.25,111.58,111.91,111.24,,-0.23%
11/20/1996,111.51,111.64,111.77,110.92,,-0.08%
11/19/1996,111.6,111.43,111.9,111.26,,0.11%
11/18/1996,111.48,111.06,111.68,110.69,,0.45%
11/15/1996,110.98,111.3,111.64,110.6,,-0.47%
11/14/1996,111.5,111.78,112,111.16,,-0.18%
11/13/1996,111.7,111.45,111.9,111.22,,0.22%
11/12/1996,111.45,111.12,111.81,110.77,,0.32%
11/11/1996,111.09,111.56,112,110.97,,-0.57%
11/8/1996,111.73,112.18,112.31,111.63,,-0.37%
11/7/1996,112.15,113.97,114.06,111.3,,-1.62%
11/6/1996,114,114.26,114.71,113.66,,-0.19%
11/5/1996,114.22,113.92,114.35,113.5,,0.39%
11/4/1996,113.78,113.15,114.02,113,,0.40%
11/1/1996,113.33,114.07,114.26,112.92,,-0.59%
10/31/1996,114,114,114.18,113.24,,-0.11%
10/30/1996,114.13,114.35,114.53,113.88,,-0.15%
10/29/1996,114.3,114.25,114.94,113.55,,0.09%
10/28/1996,114.2,113.38,114.45,113.34,,0.71%
10/25/1996,113.4,112.83,113.65,112.79,,0.50%
10/24/1996,112.84,112.88,113.07,112.6,,-0.05%
10/23/1996,112.9,112.28,113.21,111.99,,0.50%
10/22/1996,112.34,112.68,112.94,112.26,,-0.32%
10/21/1996,112.7,112.44,112.96,112.43,,0.27%
10/18/1996,112.4,112.21,112.78,112.05,,0.18%
10/17/1996,112.2,112.27,112.39,111.81,,-0.04%
10/16/1996,112.25,112.24,112.38,112,,0.03%
10/15/1996,112.22,111.67,112.51,111.65,,0.52%
10/14/1996,111.64,111.66,111.94,111.5,,0.11%
10/11/1996,111.52,111.19,111.82,110.89,,0.33%
10/10/1996,111.15,111.46,111.49,111.07,,-0.36%
10/9/1996,111.55,111.61,111.82,111.23,,-0.09%
10/8/1996,111.65,111.22,111.59,110.95,,0.50%
10/7/1996,111.09,111.82,112,111.1,,-0.66%
10/4/1996,111.83,111.42,111.89,111.38,,0.37%
10/3/1996,111.42,111.89,112.03,111.31,,-0.38%
10/2/1996,111.85,111.52,112.13,111.44,,0.37%
10/1/1996,111.44,111.35,111.5,110.83,,0.07%
9/30/1996,111.36,110.86,111.72,110.82,,0.50%
9/27/1996,110.81,110.63,110.99,110.38,,0.14%
9/26/1996,110.65,110.4,110.75,110.24,,0.24%
9/25/1996,110.38,109.24,110.55,109.23,,1.09%
9/24/1996,109.19,109.97,110.02,109.27,,-0.65%
9/23/1996,109.9,109.98,110.09,109.74,,-0.07%
9/20/1996,109.98,109.47,110.06,109.44,,0.52%
9/19/1996,109.41,109.17,109.51,109.03,,0.25%
9/18/1996,109.14,110.28,110.43,108.84,,-1.01%
9/17/1996,110.25,110.15,110.47,109.93,,0.08%
9/16/1996,110.16,110.44,110.64,110.03,,-0.19%
9/13/1996,110.37,110.07,110.58,109.95,,0.21%
9/12/1996,110.14,110.29,110.35,109.85,,-0.08%
9/11/1996,110.23,109.78,110.45,109.75,,0.46%
9/10/1996,109.72,109.23,110.03,109.15,,0.45%
9/9/1996,109.23,109.19,109.39,108.85,,0.03%
9/6/1996,109.2,109.21,109.56,109.05,,0.00%
9/5/1996,109.2,108.81,109.35,108.72,,0.39%
9/4/1996,108.78,109.26,109.36,108.64,,-0.41%
9/3/1996,109.23,109.14,109.5,109.03,,0.12%
9/2/1996,109.1,108.98,109.25,108.79,,0.17%
8/30/1996,108.92,108.41,108.97,108.17,,0.53%
8/29/1996,108.35,108.46,108.66,108.19,,-0.06%
8/28/1996,108.42,107.76,108.6,107.64,,0.72%
8/27/1996,107.65,107.74,108.04,107.44,,-0.04%
8/26/1996,107.69,108.07,108.24,107.53,,-0.37%
8/23/1996,108.09,108.31,108.62,107.88,,-0.15%
8/22/1996,108.25,108.45,108.74,108.13,,-0.18%
8/21/1996,108.45,108.34,108.63,108.14,,0.15%
8/20/1996,108.29,107.83,108.48,107.8,,0.45%
8/19/1996,107.8,107.7,108.14,107.65,,0.10%
8/16/1996,107.69,107.84,108.01,107.56,,-0.10%
8/15/1996,107.8,108.1,108.21,107.77,,-0.26%
8/14/1996,108.08,107.62,108.1,107.57,,0.42%
8/13/1996,107.63,107.65,107.79,107.44,,-0.02%
8/12/1996,107.65,108.16,108.29,107.51,,-0.50%
8/9/1996,108.19,108.29,108.43,107.86,,-0.04%
8/8/1996,108.23,108.02,108.35,107.73,,0.22%
8/7/1996,107.99,106.76,108.04,106.7,,1.13%
8/6/1996,106.78,106.63,107.3,106.44,,0.23%
8/5/1996,106.53,106.89,107.07,106.44,,-0.23%
8/2/1996,106.78,107.04,107.4,106.69,,-0.26%
8/1/1996,107.06,106.87,107.5,106.37,,0.24%
7/31/1996,106.8,107.94,108.1,106.33,,-1.05%
7/30/1996,107.93,108.17,108.29,107.73,,-0.21%
7/29/1996,108.16,108.35,108.66,108.09,,-0.13%
7/26/1996,108.3,108.2,108.89,108.04,,0.08%
7/25/1996,108.21,108.42,108.62,107.72,,-0.18%
7/24/1996,108.4,107.85,108.51,107.66,,0.56%
7/23/1996,107.8,107.48,108.13,106.93,,0.37%
7/22/1996,107.4,107.97,108.38,107.16,,-0.36%
7/19/1996,107.79,108.38,108.71,107.84,,-0.52%
7/18/1996,108.35,108.68,108.91,107.78,,-0.23%
7/17/1996,108.6,109.21,109.61,108.52,,-0.66%
7/16/1996,109.32,110.25,110.38,108.24,,-0.83%
7/15/1996,110.23,110.59,110.92,110.25,,-0.58%
7/12/1996,110.87,110.21,110.97,109.98,,0.56%
7/11/1996,110.25,110.38,110.61,110.1,,-0.09%
7/10/1996,110.35,110.45,110.72,109.94,,-0.05%
7/9/1996,110.4,110.84,110.94,110.08,,-0.35%
7/8/1996,110.79,110.86,111.22,110.71,,0.02%
7/5/1996,110.77,110.43,110.95,110.39,,0.36%
7/4/1996,110.37,110.3,110.5,109.93,,0.11%
7/3/1996,110.25,110.3,110.74,110.14,,-0.05%
7/2/1996,110.31,109.7,110.33,109.64,,0.60%
7/1/1996,109.65,109.79,109.88,109.51,,-0.05%
6/28/1996,109.7,109.2,110.06,109.18,,0.60%
6/27/1996,109.05,109.56,109.66,108.8,,-0.42%
6/26/1996,109.51,108.85,109.72,108.85,,0.58%
6/25/1996,108.88,108.87,109.18,108.85,,-0.01%
6/24/1996,108.89,108.9,109.29,108.67,,-0.21%
6/21/1996,109.12,108.24,109.27,108.15,,0.89%
6/20/1996,108.16,107.99,108.29,107.64,,0.19%
6/19/1996,107.96,107.81,108.36,107.69,,0.19%
6/18/1996,107.75,109.06,109.18,107.65,,-1.15%
6/17/1996,109,109.16,109.25,108.74,,-0.16%
6/14/1996,109.18,108.67,109.12,107.9,,0.49%
6/13/1996,108.65,108.95,109.31,108.48,,-0.25%
6/12/1996,108.92,109.54,109.81,109,,-0.52%
6/11/1996,109.49,109.07,109.55,108.81,,0.40%
6/10/1996,109.05,109.23,109.58,108.85,,-0.20%
6/7/1996,109.27,109.09,109.41,108.45,,0.18%
6/6/1996,109.07,109.04,109.54,108.73,,0.04%
6/5/1996,109.03,108.68,109.16,108.5,,0.21%
6/4/1996,108.8,108.38,109.4,108.2,,0.36%
6/3/1996,108.41,108.02,108.5,107.4,,0.34%
5/31/1996,108.04,107.66,108.68,107.63,,0.30%
5/30/1996,107.72,108.14,108.3,106.72,,-0.35%
5/29/1996,108.1,108.82,109.1,108.32,,-0.66%
5/28/1996,108.82,107.89,108.91,107.78,,0.92%
5/27/1996,107.83,107.93,108,107.59,,-0.02%
5/24/1996,107.85,106.89,108.05,106.85,,0.92%
5/23/1996,106.87,107.1,107.14,106.6,,-0.21%
5/22/1996,107.09,107.18,107.55,106.85,,-0.06%
5/21/1996,107.15,107.12,107.18,106.65,,0.09%
5/20/1996,107.05,106.68,107.45,106.67,,0.26%
5/17/1996,106.77,106.53,107.15,106.3,,0.23%
5/16/1996,106.52,106.89,106.96,106.43,,-0.31%
5/15/1996,106.85,105.92,106.99,105.75,,0.99%
5/14/1996,105.8,105.1,106.04,104.8,,0.76%
5/13/1996,105,105.34,105.56,104.78,,-0.43%
5/10/1996,105.45,104.67,105.54,104.6,,0.91%
5/9/1996,104.5,105.13,105.23,104.55,,-0.59%
5/8/1996,105.12,105.27,105.68,105.09,,-0.08%
5/7/1996,105.2,104.87,105.26,104.73,,0.27%
5/6/1996,104.92,104.97,105.3,104.6,,-0.08%
5/3/1996,105,104.4,105.25,104.2,,0.66%
5/2/1996,104.31,105.34,105.68,104.38,,-0.97%
5/1/1996,105.33,105.04,105.51,104.95,,0.31%
4/30/1996,105,104.95,105.25,104.03,,0.14%
4/29/1996,104.85,105.4,105.7,103.8,,-0.52%
4/26/1996,105.4,106.74,106.87,105.17,,-1.24%
4/25/1996,106.72,106.55,107.2,106.35,,0.21%
4/24/1996,106.5,106.74,107.04,106.32,,-0.22%
4/23/1996,106.73,106.77,106.99,106.27,,0.04%
4/22/1996,106.69,107.49,107.6,106.42,,-0.57%
4/19/1996,107.3,106.78,107.34,106.6,,0.56%
4/18/1996,106.7,108.18,108.27,106.24,,-1.34%
4/17/1996,108.15,108.14,108.57,108.05,,0.05%
4/16/1996,108.1,108.54,108.57,108.03,,-0.37%
4/15/1996,108.5,108.73,108.92,108.25,,-0.11%
4/12/1996,108.62,108.62,109.03,108.29,,0.05%
4/11/1996,108.57,108.4,108.93,108.29,,0.22%
4/10/1996,108.33,108.33,108.7,108.15,,0.04%
4/9/1996,108.29,107.75,108.33,107.6,,0.54%
4/8/1996,107.71,107.73,107.77,107.2,,0.07%
4/5/1996,107.63,107.06,107.7,107.06,,0.57%
4/4/1996,107.02,107,107.2,106.85,,0.06%
4/3/1996,106.96,107.59,108.01,106.62,,-0.55%
4/2/1996,107.55,107.56,107.67,107.13,,-0.06%
4/1/1996,107.61,107.32,107.73,107.27,,0.41%
3/29/1996,107.17,106.25,107.19,106.07,,0.88%
3/28/1996,106.23,106.6,106.79,106.15,,-0.31%
3/27/1996,106.56,106.46,106.95,106.35,,0.14%
3/26/1996,106.41,106.15,106.7,105.96,,0.25%
3/25/1996,106.14,106.61,106.72,105.94,,-0.62%
3/22/1996,106.8,106.82,107.23,106.63,,0.00%
3/21/1996,106.8,106.45,106.87,106.28,,0.38%
3/20/1996,106.4,106.2,106.71,106.05,,0.25%
3/19/1996,106.13,106.07,106.48,105.93,,0.06%
3/18/1996,106.07,105.93,106.17,105.68,,0.29%
3/15/1996,105.76,105.47,106,105.39,,0.23%
3/14/1996,105.52,105.13,105.62,105.1,,0.38%
3/13/1996,105.12,105.26,105.55,105.12,,-0.15%
3/12/1996,105.28,105.53,105.99,105.27,,-0.12%
3/11/1996,105.41,106.15,106.44,104.99,,-0.29%
3/8/1996,105.72,105.33,106.07,105.27,,0.40%
3/7/1996,105.3,105.43,105.71,105.14,,-0.09%
3/6/1996,105.4,105.2,105.54,105.08,,0.19%
3/5/1996,105.2,105.26,105.54,104.92,,-0.06%
3/4/1996,105.26,105.3,105.45,104.88,,-0.06%
3/1/1996,105.32,105.24,105.88,105.1,,0.07%
2/29/1996,105.25,104.61,105.37,104.51,,0.67%
2/28/1996,104.55,104.42,104.65,103.85,,0.23%
2/27/1996,104.31,104.37,104.85,103.35,,0.00%
2/26/1996,104.31,104.89,105.03,104.11,,-0.47%
2/23/1996,104.8,105.05,105.4,104.44,,-0.19%
2/22/1996,105,104.96,105.66,104.63,,0.14%
2/21/1996,104.85,105.79,106.05,104.75,,-0.73%
2/20/1996,105.62,103.99,106.6,103.94,,1.55%
2/19/1996,104.01,105.09,105.22,103.56,,-1.08%
2/16/1996,105.15,105.65,106,104.83,,-0.33%
2/15/1996,105.5,106.22,106.43,105.51,,-0.70%
2/14/1996,106.24,106.73,106.95,106.35,,-0.48%
2/13/1996,106.75,106.87,107.08,106.56,,-0.08%
2/12/1996,106.84,107.08,107.16,106.41,,-0.13%
2/9/1996,106.98,107.08,107.45,106.55,,-0.07%
2/8/1996,107.05,106.16,107.15,105.95,,0.92%
2/7/1996,106.07,105.05,106.25,104.65,,0.92%
2/6/1996,105.1,105.18,105.62,104.97,,-0.09%
2/5/1996,105.19,106.39,106.57,104.84,,-1.14%
2/2/1996,106.4,106.75,107.24,106.3,,-0.28%
2/1/1996,106.7,107.03,107.38,106.5,,-0.33%
1/31/1996,107.05,107.35,107.61,106.77,,-0.16%
1/30/1996,107.22,106.66,107.46,106.59,,0.44%
1/29/1996,106.75,106.66,107.07,106.4,,0.14%
1/26/1996,106.6,107.02,107.15,106.27,,-0.26%
1/25/1996,106.88,107,107.55,106.28,,-0.07%
1/24/1996,106.95,105.94,107.11,105.9,,1.05%
1/23/1996,105.84,105.78,106,105.45,,0.10%
1/22/1996,105.73,105.32,106.24,105.29,,0.39%
1/19/1996,105.32,105.55,106.01,105.28,,-0.22%
1/18/1996,105.55,105.69,105.71,105.04,,-0.14%
1/17/1996,105.7,106.05,106.29,105.26,,-0.25%
1/16/1996,105.96,105.32,105.98,105.28,,0.67%
1/15/1996,105.26,105.26,105.52,104.88,,0.06%
1/12/1996,105.2,104.89,105.73,104.73,,0.38%
1/11/1996,104.8,104.85,104.93,104.32,,0.03%
1/10/1996,104.77,104.57,105.33,104.04,,0.35%
1/9/1996,104.4,105.13,105.39,104.6,,-0.71%
1/8/1996,105.15,105.6,105.79,105.11,,-0.20%
1/5/1996,105.36,105.25,105.45,104.28,,0.17%
1/4/1996,105.18,104.91,106.53,104.6,,0.31%
1/3/1996,104.85,103.94,104.83,103.83,,0.89%
1/2/1996,103.92,103.46,104.01,103.12,,0.55%
12/29/1995,103.35,102.62,103.49,102.54,,0.68%
12/28/1995,102.65,102.8,102.96,102.3,,-0.19%
12/27/1995,102.85,102.28,102.88,102.25,,0.57%
12/26/1995,102.27,102.35,102.8,102.2,,0.02%
12/25/1995,102.25,101.95,102.52,101.95,,-0.02%
12/22/1995,102.27,101.78,102.82,101.72,,0.48%
12/21/1995,101.78,101.7,101.95,101.68,,0.08%
12/20/1995,101.7,101.95,102.15,101.65,,-0.25%
12/19/1995,101.95,101.45,101.97,101.3,,0.51%
12/18/1995,101.43,101.96,102,101.4,,-0.56%
12/15/1995,102,101.45,102.25,101.33,,0.49%
12/14/1995,101.5,101.66,101.83,101.2,,-0.15%
12/13/1995,101.65,101.74,101.85,101.45,,-0.14%
12/12/1995,101.79,101.15,101.9,101,,0.68%
12/11/1995,101.1,101.13,101.2,100.7,,-0.10%
12/8/1995,101.2,101.3,101.58,100.7,,-0.20%
12/7/1995,101.4,101.53,101.65,101.05,,-0.14%
12/6/1995,101.54,101.23,101.6,101.07,,0.29%
12/5/1995,101.25,101.29,101.51,101.05,,-0.04%
12/4/1995,101.29,101.26,101.45,100.5,,0.19%
12/1/1995,101.1,102.08,102.2,101.05,,-1.01%
11/30/1995,102.13,101.58,102.25,101.15,,0.62%
11/29/1995,101.5,101.27,101.67,100.95,,0.30%
11/28/1995,101.2,101.7,101.9,100.83,,-0.50%
11/27/1995,101.71,101.63,101.95,101.2,,0.26%
11/24/1995,101.45,100.73,101.56,100.6,,0.76%
11/23/1995,100.68,100.87,100.87,100.45,,-0.17%
11/22/1995,100.85,101.43,101.7,100.4,,-0.64%
11/21/1995,101.5,101.2,101.8,101.1,,0.35%
11/20/1995,101.15,102.12,102.79,100.95,,-0.93%
11/17/1995,102.1,102.01,102.33,101.05,,0.06%
11/16/1995,102.04,101.44,102.42,101.2,,0.57%
11/15/1995,101.46,101.5,101.59,100.65,,-0.19%
11/14/1995,101.65,101.87,102.18,101.25,,-0.15%
11/13/1995,101.8,100.82,102.3,100.08,,0.96%
11/10/1995,100.83,100.38,101.06,99.8,,0.46%
11/9/1995,100.37,102.54,102.6,99.7,,-2.14%
11/8/1995,102.57,102.97,103.23,101.85,,-0.37%
11/7/1995,102.95,103.28,103.38,102.75,,-0.34%
11/6/1995,103.3,103.98,104.03,102.65,,-0.48%
11/3/1995,103.8,104,104.1,103.37,,-0.19%
11/2/1995,104,103.21,104.07,103.12,,0.78%
11/1/1995,103.2,101.98,103.25,101.8,,1.18%
10/31/1995,102,101.91,102.45,101.23,,0.07%
10/30/1995,101.93,101.78,102.2,101.45,,0.12%
10/27/1995,101.81,101.4,101.85,100.57,,0.45%
10/26/1995,101.35,101.25,101.95,101,,0.25%
10/25/1995,101.1,100.46,101.58,100.2,,0.65%
10/24/1995,100.45,99.94,100.55,99.55,,0.53%
10/23/1995,99.92,100.2,100.2,99.35,,-0.33%
10/20/1995,100.25,100.32,100.77,99.9,,-0.05%
10/19/1995,100.3,100.7,100.93,100.27,,-0.43%
10/18/1995,100.73,100.3,101,99.4,,0.43%
10/17/1995,100.3,100.61,100.75,100.15,,-0.35%
10/16/1995,100.65,100.85,100.9,100.15,,-0.29%
10/13/1995,100.94,100.2,100.98,99.93,,0.81%
10/12/1995,100.13,101.07,101.23,99.9,,-0.91%
10/11/1995,101.05,100.8,101.17,100.45,,0.17%
10/10/1995,100.88,100.38,101,100,,0.48%
10/9/1995,100.4,100.93,101.4,99.68,,0.00%
10/6/1995,100.4,99.63,100.9,99.6,,0.76%
10/5/1995,99.64,100.7,100.95,99.2,,-1.17%
10/4/1995,100.82,101.6,101.75,100.5,,-0.72%
10/3/1995,101.55,100.25,101.7,100.05,,1.25%
10/2/1995,100.3,99.7,100.75,99.7,,0.50%
9/29/1995,99.8,99.11,99.9,97.4,,0.67%
9/28/1995,99.14,100.53,100.63,99,,-1.25%
9/27/1995,100.4,100.94,100.96,99.65,,-0.53%
9/26/1995,100.93,100.48,101.17,99.55,,0.43%
9/25/1995,100.5,100.36,101.48,99.22,,0.45%
9/22/1995,100.05,98.8,100.95,98.04,,1.06%
9/21/1995,99,102.65,102.96,97.1,,-3.41%
9/20/1995,102.5,104.5,104.67,102.35,,-1.87%
9/19/1995,104.45,103.41,104.7,102.95,,1.32%
9/18/1995,103.09,104.24,104.47,103.09,,-0.97%
9/15/1995,104.1,102.39,104.18,102.37,,1.76%
9/14/1995,102.3,102.62,103.75,102.2,,-0.35%
9/13/1995,102.66,101.01,102.78,100.7,,1.59%
9/12/1995,101.05,99.98,101.3,99.9,,1.08%
9/11/1995,99.97,99.5,99.99,99.04,,0.27%
9/8/1995,99.7,99.13,100.21,98.5,,0.66%
9/7/1995,99.05,98.9,99.31,98.06,,0.20%
9/6/1995,98.85,97.62,99.2,97.62,,1.24%
9/5/1995,97.64,97.67,98.3,97.4,,0.04%
9/4/1995,97.6,97.3,97.77,96.77,,0.26%
9/1/1995,97.35,97.36,97.93,97.14,,-0.10%
8/31/1995,97.45,99.13,99.39,96.75,,-1.62%
8/30/1995,99.05,98.2,99.25,97.96,,0.89%
8/29/1995,98.18,96.72,98.22,96.5,,1.50%
8/28/1995,96.73,96.6,96.77,96.1,,0.08%
8/25/1995,96.65,96.67,97,96.24,,0.00%
8/24/1995,96.65,96.48,97.4,95.93,,0.19%
8/23/1995,96.47,96.95,97.36,96.12,,-0.42%
8/22/1995,96.88,97.08,97.17,96.29,,-0.29%
8/21/1995,97.16,97.39,97.68,96,,-0.25%
8/18/1995,97.4,97.3,98.05,96.5,,0.26%
8/17/1995,97.15,97.94,98.45,96.35,,-0.92%
8/16/1995,98.05,97.3,99,97.18,,0.87%
8/15/1995,97.2,93.63,97.35,93.2,,3.85%
8/14/1995,93.6,94.24,94.42,93.18,,-0.37%
8/11/1995,93.95,92.6,94.01,92.6,,1.33%
8/10/1995,92.72,91.58,92.95,91.45,,1.24%
8/9/1995,91.58,91.49,91.81,91.18,,0.10%
8/8/1995,91.49,91.41,91.87,91,,0.12%
8/7/1995,91.38,91.45,91.6,90.87,,0.03%
8/4/1995,91.35,90.42,91.45,90.4,,1.15%
8/3/1995,90.31,91.05,91.24,90.2,,-0.90%
8/2/1995,91.13,87.98,91.22,87.98,,3.47%
8/1/1995,88.07,88.42,88.55,87.75,,-0.41%
7/31/1995,88.43,88.2,88.5,87.75,,0.37%
7/28/1995,88.1,88.13,88.57,87.85,,-0.01%
7/27/1995,88.11,87.9,88.12,87.6,,0.24%
7/26/1995,87.9,87.88,88.3,87.5,,-0.08%
7/25/1995,87.97,87.59,88.04,87.05,,0.40%
7/24/1995,87.62,88.64,88.85,87.25,,-0.96%
7/21/1995,88.47,88.1,89,88.03,,0.43%
7/20/1995,88.09,87.25,88.18,87.1,,0.93%
7/19/1995,87.28,88.41,88.55,86.8,,-1.18%
7/18/1995,88.32,89.02,89.14,88.1,,-0.82%
7/17/1995,89.05,87.98,89.2,87.95,,1.42%
7/14/1995,87.8,87.35,88.01,87.07,,0.58%
7/13/1995,87.29,87.33,88.45,87,,0.05%
7/12/1995,87.25,87.58,88,87.2,,-0.34%
7/11/1995,87.55,86.88,87.6,86.84,,0.77%
7/10/1995,86.88,86.75,87.55,86.65,,0.21%
7/7/1995,86.7,84.92,87.1,84.92,,2.06%
7/6/1995,84.95,84.82,85.26,84.75,,0.12%
7/5/1995,84.85,84.79,85.05,84.68,,0.11%
7/4/1995,84.76,84.65,84.88,84.45,,0.09%
7/3/1995,84.68,84.75,84.83,84.55,,0.09%
6/30/1995,84.6,84.35,85.05,84.3,,0.30%
6/29/1995,84.35,85.59,85.75,84.15,,-1.38%
6/28/1995,85.53,84.18,86.05,83.5,,1.59%
6/27/1995,84.19,84.26,84.45,83.85,,-0.08%
6/26/1995,84.26,84.14,84.5,84,,-0.05%
6/23/1995,84.3,84.48,84.6,84.15,,-0.19%
6/22/1995,84.46,83.92,84.73,83.8,,0.61%
6/21/1995,83.95,84.45,84.52,83.93,,-0.65%
6/20/1995,84.5,84.6,84.76,84.3,,-0.09%
6/19/1995,84.58,84.35,85.05,84.18,,-0.11%
6/16/1995,84.67,84.5,84.77,84.28,,0.14%
6/15/1995,84.55,84.3,84.96,83.8,,0.27%
6/14/1995,84.32,84.74,85.05,84.11,,-0.35%
6/13/1995,84.62,84,84.67,83.5,,0.70%
6/12/1995,84.03,84.3,84.5,83.82,,-0.31%
6/9/1995,84.29,84.51,84.85,84.1,,-0.30%
6/8/1995,84.54,84.8,85.18,84.53,,-0.41%
6/7/1995,84.89,84.6,84.92,84.15,,0.20%
6/6/1995,84.72,85,85.3,84.6,,-0.21%
6/5/1995,84.9,84.24,84.97,83.95,,0.71%
6/2/1995,84.3,84.5,85.12,83.38,,-0.46%
6/1/1995,84.69,84.5,85.85,84.35,,0.18%
5/31/1995,84.54,83,85.35,82.5,,1.98%
5/30/1995,82.9,82.94,83.43,82.35,,0.10%
5/29/1995,82.82,82.55,83.3,81.77,,0.05%
5/26/1995,82.78,84.95,85.05,82.4,,-2.38%
5/25/1995,84.8,87.25,87.3,84.6,,-2.67%
5/24/1995,87.13,87.24,87.4,86.95,,0.01%
5/23/1995,87.12,87.33,87.6,86.85,,-0.21%
5/22/1995,87.3,86.95,87.8,86.75,,0.51%
5/19/1995,86.86,86.66,87.05,86.35,,0.12%
5/18/1995,86.76,86.85,87.75,86.45,,-0.10%
5/17/1995,86.85,86.5,86.95,86.08,,0.29%
5/16/1995,86.6,86.43,87.2,86,,0.22%
5/15/1995,86.41,86.9,87.58,86.25,,-0.33%
5/12/1995,86.7,85.59,87.1,85.3,,1.17%
5/11/1995,85.7,83.77,86.13,83.55,,2.30%
5/10/1995,83.77,83.4,83.98,82.92,,0.55%
5/9/1995,83.31,83.17,83.63,82.83,,0.19%
5/8/1995,83.15,83.28,83.7,82.65,,-0.95%
5/5/1995,83.95,83.85,84.35,83.63,,0.12%
5/4/1995,83.85,83.63,84.17,83.32,,0.22%
5/3/1995,83.67,83.45,83.85,82.9,,0.14%
5/2/1995,83.55,83.45,83.87,83.1,,0.11%
5/1/1995,83.46,84.24,84.36,83.25,,-0.94%
4/28/1995,84.25,83.58,84.55,83.4,,0.66%
4/27/1995,83.7,83.75,83.92,83.07,,0.17%
4/26/1995,83.56,81.92,84.5,81.15,,2.09%
4/25/1995,81.85,83,83.65,81.5,,-1.39%
4/24/1995,83,82.02,83.41,82.02,,0.58%
4/21/1995,82.52,83.09,84,82.45,,-0.88%
4/20/1995,83.25,81.19,83.55,80.75,,2.37%
4/19/1995,81.32,80.6,81.65,79.7,,0.87%
4/18/1995,80.62,81.81,82.1,80.48,,-1.56%
4/17/1995,81.9,82.8,82.85,81.5,,-1.67%
4/14/1995,83.29,83.7,83.95,83,,-0.43%
4/13/1995,83.65,83.78,83.78,82.8,,-0.06%
4/12/1995,83.7,83.5,84.36,83.07,,0.25%
4/11/1995,83.49,83.98,84.88,83.23,,-0.49%
4/10/1995,83.9,84.15,84.4,80.1,,0.00%
4/7/1995,83.9,85.04,85.4,83.53,,-1.12%
4/6/1995,84.85,86.14,86.4,84.8,,-1.51%
4/5/1995,86.15,86.12,86.65,85.58,,0.06%
4/4/1995,86.1,85.72,86.7,85.65,,0.41%
4/3/1995,85.75,86.52,87.23,85.75,,-0.98%
3/31/1995,86.6,89.55,89.85,86.1,,-3.33%
3/30/1995,89.58,88.33,90.25,88,,1.42%
3/29/1995,88.33,88.87,89.1,87.95,,-0.64%
3/28/1995,88.9,89.35,89.8,88.6,,-0.51%
3/27/1995,89.36,88.82,89.77,88.51,,0.46%
3/24/1995,88.95,88.15,89.25,88.05,,0.93%
3/23/1995,88.13,88.95,89.03,87.95,,-1.00%
3/22/1995,89.02,89.3,89.35,88.6,,-0.17%
3/21/1995,89.17,89.31,89.43,88.3,,-0.18%
3/20/1995,89.33,88.81,89.87,88.55,,0.26%
3/17/1995,89.1,90.25,90.32,88.8,,-1.21%
3/16/1995,90.19,89.46,90.4,89,,0.85%
3/15/1995,89.43,90.77,90.78,89.25,,-1.56%
3/14/1995,90.85,90.77,91.46,90.55,,0.15%
3/13/1995,90.71,90.68,91.01,89.8,,-0.21%
3/10/1995,90.9,91.07,91.8,90.55,,0.22%
3/9/1995,90.7,91.45,92.45,90.08,,-0.64%
3/8/1995,91.28,90.2,91.86,88.6,,1.25%
3/7/1995,90.15,92.83,93,88.95,,-2.89%
3/6/1995,92.83,93.87,93.98,92.4,,-1.35%
3/3/1995,94.1,95.25,95.58,93.65,,-1.21%
3/2/1995,95.25,96.75,96.95,94.85,,-1.50%
